date,comment,link
2024-12-09,"대전 정말 아름다운 도시인것 같습니다
빵먹으러만 방문했는데 엑스포 공원, 한밭수목원, 대청호 등 경치 좋은 곳도 있고요! 도시와 관련된 전공을 가지고있는 학생으로써 LX 취업해서 더 아름다운 모습을 꾸미고 싶습니다!!",https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,"대전이 이렇게 멋진 곳이 많은지 몰랐네요 
특히 하늘에서 바라본 대전을 봐서 그런지 더욱더 멋지고 아름다운 대전을 느낄수 있는 계기가 된것 같네요 
앞으로 더욱더 언제나 많은분들에게 큰행복을 전해주는 행복 바이러스같은 존재로써 최선을 다해주시길 바라며 ~!! 한분한분의 목소리에 귀기울이며 서로 좀더 가깝게 소통하며 진심이 전달 될수있는 대화의 장으로써 많은 분들에게 큰힘되는 존재가 되어주시길 간절히 기원해봅니다^^//
LX한국국토정보공사  화이팅 아자아자 !!!",https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,"LX 대전세종충남지역본부직원과 함께 새로운 경험을 할 수 있었네요
대전의 매력을 정말 잘 느낄 수 있었습니다",https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,"공중에서 촬영을 한 대전의 풍경은 또 다른 느낌을 주는거 같아요. 엑스포공원, 한밭수목원, 장태산 자연휴양림, 상소동 산림욕장, 대청호 전부 방문해보고 싶은 곳들이네요.
대전에 성심당을 가기 위해 많은 분들이 방문하시는걸로 아는데 대전에 오신 김에 이렇게 아름다운곳들도 같이 둘러보시면 어떨까요?",https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,"대전의 힐링 스팟을 이렇게 자세히 소개해주셔서 감사합니다! 
장태산 자연휴양림과 상소동 산림욕장은 특히 자연 속에서 쉬며 힐링하기 딱 좋을 것 같아요. 
바쁜 일상 속 쉼표가 필요한 분들에게 강력 추천하고 싶습니다.",https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,"가을에 떠나고 싶을 때 참고하면 좋겠습니다~
훌쩍 떠나고 싶습니다^^",https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,"과학도시 도전을 한눈에 볼 수 있는 영상입니다.
성심당 말고도 갈 곳이 많은데 왜 노잼도시로 유명해졌는지 모르겠어요.😢
각 계절마다 갈 곳이 많은 아름다운 대전 특히 장태산 자연휴양림은 낙엽지는 가을에 더 절경입니다. 마치 드라마속 주인공이 된 듯한 CG같은 자연환경은 대전에서 새로운 추억을 만들어 줍니다❤",https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,대전에 저런곳이 이런 좋은컨텐츠 만들어주셔서 감사합니다,https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,누가 대전 노잼이라고 했나요ㅠㅠ 저는 대전 정말 재미있어서 멀어도 자주 갑니다!!! 이 영상을 보고 더욱 대전에 빠질 수 있었어요. 대전의 풍경을 한 눈에 볼 수 있어서 너무 예쁘고 멋있었어요. 대전에 정말 예쁜 숨은 명소들이 많아서 더욱 알려져서 유잼이라는게 더 널리 알려졌으면 좋겠어요! 대전 화이팅💛,https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,대전하면 무조건 성심당이었는데😅 이런 곳들도 있었네요! 장태산의 메타쉐커이아 길은 겨울에도 엄청 이쁠 것 같아요. 그리고 상소동 산림욕장의 돌탑공원은 이국적으로 생겼네요! 직접 가본다면 동남아의 기분을 느낄 수 있을 듯 합니당. 대전에 놀러가면 꼭 들려봐야겠어요😊,https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,"단풍으로 알록 달록 물든 한밭수목원 예술이고 아트네요~!
장태산 자연휴양림, 상소동 산림욕장 정말 정비 잘 되어 있어서 
아름다운 산 속에 녹아들면서 산책&등산 즐길 수 있네요. 
대청호 오백리길은 정말 신비하고 아름다워서 물멍 하면서 힐링할 수 있겠어요
아름답고 멋진 대전 소개 감사합니다!",https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,대전에 이런 곳이 있는줄 전혀 몰랐는데 새로운 예쁜 곳을 알 수 있게 해줘서 너무 감사드립니다! 자연을 그대로 담은 영상이 힐링동 되고 마음도 평온해져요,https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,대전이 노잼 도시라는 건 잘 모르는 사람들의 말이었네요! 영상 속 장태산 자연휴양림과 대청호 풍경은 진짜 가을 힐링 여행지로 딱이고~ 영상 보는 것 만으로도 바쁜 일상 속에서 잠시나마 자연 속에 있는 기분을 느낄 수 있었어요. LX 직원분들이 소개해주신 대전의 숨은 매력을 꼭 직접 경험해보고 싶네요.,https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,하늘에서 본 대전의 풍경이 이렇게 멋질 줄 몰랐어요. 엑스포 공원부터 한밭수목원까지 대전 곳곳에 숨겨진 힐링 스팟들이 가득하네요. 영상 보면서 마음이 참 편안해지고 가을 감성도 물씬 느껴졌어요. 특히 상소동 산림욕장의 단풍길과 대청호의 잔잔한 물결이 너무 아름다워서 꼭 가보고 싶다는 생각이 들었어요. 대전이 이렇게 매력적인 도시였다니 다시 보게 됐습니다!,https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,"색감도 영상도 자연도 마음이 편안해지는 영상이네요 숨은 명소 잘 보고 갑니다.앞으로 더욱더 큰 관심과 사랑받길 진심으로 소망합니다~

항상 즐겁고 행복한 일들만 함께하시길 진심으로 바라며, 앞으로 더욱더 좋은 소식 가득하세요~항상 응원합니다~ 파이팅~",https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,"대전 엑스포공원과 한밭수목원은 가족들과 함께간 경험이 있는데 걷는거랑 이렇게 드론으로 촬영해서 보는 것은 다른 매력이 있는거 같아요~
드론으로 광범위하게 보니까 풍경의 미가 극대화 되는거 같아서 너무 보기 좋고 대전에 아름다운 곳들이 생각 이상으로 많은거 같아요!",https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,영상이 선명하고 예뻐요 하늘에서 본 국토 중 대전의 명소들을 멋지게 담았네요 대전에 성심당 말고도 멋진 곳들이 많은걸 알게 해준 영상입니다,https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,"대전 여행 영상 정말 감동이었어요! 엑스포 공원부터 한밭수목원 장태산 자연휴양림까지 대전 곳곳이 그림 같은 풍경이더라고요 
상소동 산림욕장에서 펼쳐진 단풍잎 낙엽길은 가을 감성을 자극하기에 충분했어요
대청호의 잔잔한 물결과 어우러진 자연 풍경은 보는 것만으로도 마음이 평화로워졌어요
저도 언젠가는 대청호에서 카페에 앉아 따뜻한 차 한 잔 마시며 책 읽고 싶네요
영상 보면서 어릴 적 추억도 새록새록 떠올랐어요 어렸을 때 대전 엑스포에 갔었는데, 그때의 설렘이 아직도 생생하네요 
그런데 그때는 엑스포 공원만 갔었지 주변에 이렇게 아름다운 자연이 있다는 걸 몰랐어요
영상 덕분에 대전이 얼마나 매력적인 도시인지 새삼 깨달았어요 다음에는 꼭 시간 내서 대전에 가서 직접 느껴보고 싶어요 
특히 상소동 산림욕장에서 산책하고, 대청호에서 카약킹도 즐기고 싶네요
다음에는 또 어떤 아름다운 곳을 소개해주실지 기대할게요 LX한국국토정보공사 직원 여러분 항상 좋은 영상 만들어주셔서 감사합니다 ❤",https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,"대전의 숨겨진 힐링 스팟들을 이렇게 멋진 영상으로 소개해주시다니 정말 감사드립니다! 🍁 가을 풍경이 너무 아름답고, 특히 장수빈 대리님의 설명 덕분에 대전의 매력을 새롭게 알게 되었어요. 다음에는 가족들과 함께 방문해서 자연 속에서 여유를 만끽하고 싶습니다. 좋은 콘텐츠 감사합니다! 😊",https://www.youtube.com/watch?v=5qrLGHlLRtg
2024-12-09,너무예쁘네요 가보고싶네요,https://www.youtube.com/watch?v=5qrLGHlLRtg
